--------- beginning of main
09-18 20:55:00.594  5888  5888 W com.loopmobile: Unexpected CPU variant for X86 using defaults: x86_64
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libmapbufferjni.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libnative-filters.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libnative-imagetranscoder.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_codegen_rncore.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_config.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_debug.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_nativemodule_core.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_animations.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_attributedstring.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_componentregistry.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_core.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_debug.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_graphics.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_imagemanager.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_leakchecker.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_mapbuffer.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_mounting.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_runtimescheduler.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_scheduler.so: deferring to libdir
09-18 20:55:00.675  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_telemetry.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_templateprocessor.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_textlayoutmanager.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_render_uimanager.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreact_utils.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreactnativeblob.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreactnativejni.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreactperfloggerjni.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libreanimated.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/librrc_image.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/librrc_root.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/librrc_scrollview.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/librrc_text.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/librrc_textinput.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/librrc_unimplementedview.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/librrc_view.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libruntimeexecutor.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libturbomodulejsijni.so: deferring to libdir
09-18 20:55:00.676  5888  5888 D ApkSoSource: not allowing consideration of lib/x86_64/libyoga.so: deferring to libdir
09-18 20:55:00.676  5888  5888 V fb-UnpackingSoSource: regenerating DSO store com.facebook.soloader.a
09-18 20:55:00.677  5888  5888 V fb-UnpackingSoSource: Finished regenerating DSO store com.facebook.soloader.a
09-18 20:55:00.677  5888  5888 V fb-UnpackingSoSource: starting syncer worker
09-18 20:55:00.681  5888  5888 V fb-UnpackingSoSource: releasing dso store lock for /data/user/0/com.loopmobile/lib-main (from syncer thread)
09-18 20:55:00.681  5888  5888 V fb-UnpackingSoSource: not releasing dso store lock for /data/user/0/com.loopmobile/lib-main (syncer thread started)
09-18 20:55:00.683  5888  5888 D SoLoader: libjscexecutor.so not found on /data/data/com.loopmobile/lib-main
09-18 20:55:00.683  5888  5888 D SoLoader: libjscexecutor.so found on /data/app/~~NMBzsPRYqw2G4tYmTIBEpw==/com.loopmobile-ffFZ5ZGmNeo5kd82R4-rwA==/lib/x86_64
09-18 20:55:00.683  5888  5888 D SoLoader: Not resolving dependencies for libjscexecutor.so
09-18 20:55:00.690  5888  5888 D JavaScriptCore.Version: 250230.2.1
09-18 20:55:00.696  5888  5903 I UsageTrackerFacilitator: Usage tracking enabled
09-18 20:55:00.696  5888  5903 I TestRequestBuilder: Scanning classpath to find tests in paths [/data/app/~~HJXmJrVj2WMompVdrMSOvg==/com.loopmobile.test-tSAaM8UOUsW80Mk7HxwRsg==/base.apk]
09-18 20:55:00.697  5888  5903 W com.loopmobile: Opening an oat file without a class loader. Are you using the deprecated DexFile APIs?
09-18 20:55:00.758  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxANRHandler; annotation class 2323
09-18 20:55:00.758  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxANRHandler; annotation class 2323
09-18 20:55:00.758  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxANRHandler; annotation class 2323
09-18 20:55:00.758  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxCrashHandler; annotation class 2323
09-18 20:55:00.758  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxCrashHandler; annotation class 2323
09-18 20:55:00.758  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxCrashHandler; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxMain; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxMain; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxMain; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxMainKt; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxMainKt; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/DetoxMainKt; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/LaunchIntentsFactory; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/LaunchIntentsFactory; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/LaunchIntentsFactory; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/NotificationDataParser; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/NotificationDataParser; annotation class 2323
09-18 20:55:00.759  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/NotificationDataParser; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/TestEngineFacade; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/TestEngineFacade; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/TestEngineFacade; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/action/common/MotionDefs; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/action/common/MotionDefs; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/action/common/MotionDefs; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ActionsExecutor; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ActionsExecutor; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ActionsExecutor; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/CleanupActionHandler; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/CleanupActionHandler; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/CleanupActionHandler; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionHandlersKt; annotation class 2323
09-18 20:55:00.760  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionHandlersKt; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionHandlersKt; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionsDispatcher; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionsDispatcher; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionsDispatcher; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionsDispatcherKt; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionsDispatcherKt; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxActionsDispatcherKt; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerAdapter; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerAdapter; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerAdapter; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerInfo; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerInfo; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerInfo; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerInfoKt; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerInfoKt; annotation class 2323
09-18 20:55:00.761  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/DetoxServerInfoKt; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InstrumentsEventsActionsHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InstrumentsEventsActionsHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InstrumentsEventsActionsHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InstrumentsRecordingStateActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InstrumentsRecordingStateActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InstrumentsRecordingStateActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InvokeActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InvokeActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/InvokeActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/QueryStatusActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/QueryStatusActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/QueryStatusActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ReactNativeReloadActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ReactNativeReloadActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ReactNativeReloadActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ReadyActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ReadyActionHandler; annotation class 2323
09-18 20:55:00.762  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ReadyActionHandler; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ScarceActionHandler; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ScarceActionHandler; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/adapters/server/ScarceActionHandler; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/DetoxLog; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/DetoxLog; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/DetoxLog; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/ErrorUtilsKt; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/ErrorUtilsKt; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/ErrorUtilsKt; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/JsonConverter; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/JsonConverter; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/JsonConverter; annotation class 2323
09-18 20:55:00.763  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/TextFileReader; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/TextFileReader; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/TextFileReader; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/UIThread; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/UIThread; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/UIThread; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/collect/PairsIterator; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/collect/PairsIterator; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/collect/PairsIterator; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/proxy/CallInfo; annotation class 2323
09-18 20:55:00.764  5888  5903 W com.loopmobile: Unable to resolve Lcom/wix/detox/common/proxy/CallInfo; annotation class 2323
